,url,type,species,age,gender,size,coat,name,published_at,distance,breeds.primary,breeds.secondary,breeds.mixed,breeds.unknown,colors.primary,colors.secondary,colors.tertiary,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,primary_photo_cropped.full,contact.address.address1,contact.address.address2,contact.address.city,contact.address.state,contact.address.postcode,animal_id,search_address,search_city,search_state
863,https://www.petfinder.com/dog/mila-52313822/ca/oakland/oakland-animal-services-ca714/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Medium,0,Mila,2021-07-11T13:22:24+0000,68.2369,Shepherd,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313822/1/?bust=1626053752,1101 29th Ave,0,Oakland,CA,94601,52313822,1101+29th+Ave,+Oakland,+CA
864,https://www.petfinder.com/dog/lilly-52313761/ca/agua-dulce/the-brittany-foundation-ca203/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Small,Medium,Lilly,2021-07-11T13:18:59+0000,332.2239,Maltese,0,False,False,White / Cream,0,0,False,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313761/1/?bust=1626009270,0,0,Agua Dulce,CA,91390,52313761,0,+Agua+Dulce,+CA
865,https://www.petfinder.com/dog/dolly-52313647/or/portland/spca-of-brazoria-county-tx571/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,Medium,Dolly,2021-07-11T12:21:10+0000,483.7809,Mixed Breed,0,True,False,Black,0,0,False,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313647/1/crop/?bust=1626006212,0,0,Portland,OR,97205,52313647,0,+Portland,+OR
866,https://www.petfinder.com/dog/blanche-claremont-location-52313612/ca/chino-hills/priceless-pet-rescue-ca1886/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Senior,Female,Small,0,Blanche - Claremont Location,2021-07-11T12:00:18+0000,381.7927,Poodle,0,False,False,Apricot / Beige,0,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313612/1/?bust=1626005560,0,0,Chino Hills,CA,91709,52313612,0,+Chino+Hills,+CA
867,https://www.petfinder.com/dog/toby-52313530/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Large,0,TOBY,2021-07-11T10:40:57+0000,346.9483,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313530/1/?bust=1626000663,14409 Vanowen St,0,Van Nuys,CA,91405,52313530,14409+Vanowen+St,+Van+Nuys,+CA
868,https://www.petfinder.com/dog/octopus-52313533/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Large,0,OCTOPUS,2021-07-11T10:40:57+0000,346.9483,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313533/1/?bust=1626000663,14409 Vanowen St,0,Van Nuys,CA,91405,52313533,14409+Vanowen+St,+Van+Nuys,+CA
869,https://www.petfinder.com/dog/joy-52313529/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Medium,0,JOY,2021-07-11T10:40:57+0000,346.9483,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313529/1/?bust=1626000663,14409 Vanowen St,0,Van Nuys,CA,91405,52313529,14409+Vanowen+St,+Van+Nuys,+CA
870,https://www.petfinder.com/dog/bayli-52313532/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Large,0,BAYLI,2021-07-11T10:40:57+0000,346.9483,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313532/1/?bust=1626000664,14409 Vanowen St,0,Van Nuys,CA,91405,52313532,14409+Vanowen+St,+Van+Nuys,+CA
871,https://www.petfinder.com/dog/larson-52313407/ca/san-diego/the-barking-lot-rescue-ca1356/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Medium,0,Larson,2021-07-11T10:07:27+0000,472.7744,Labrador Retriever,Jindo,True,False,0,0,0,True,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313407/1/?bust=1625998731,486 Raleigh Ave,0,San Diego,CA,92117,52313407,486+Raleigh+Ave,+San+Diego,+CA
872,https://www.petfinder.com/dog/comet-52313406/ca/san-diego/the-barking-lot-rescue-ca1356/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Medium,0,Comet,2021-07-11T10:07:27+0000,472.7744,Spaniel,Border Terrier,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313406/1/?bust=1625998700,486 Raleigh Ave,0,San Diego,CA,92117,52313406,486+Raleigh+Ave,+San+Diego,+CA
873,https://www.petfinder.com/dog/rosa-52313302/nv/pahrump/pets-are-worth-saving-paws-nv202/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,Short,Rosa,2021-07-11T10:01:42+0000,345.9122,American Staffordshire Terrier,0,False,False,Gray / Blue / Silver,White / Cream,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313302/1/?bust=1625998319,2031 E. Gamebird Rd Ste C,0,Pahrump,NV,89048,52313302,2031+E.+Gamebird+Rd+Ste+C,+Pahrump,+NV
874,https://www.petfinder.com/dog/colorado-52313205/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Medium,0,COLORADO,2021-07-11T09:40:42+0000,346.9483,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313205/1/?bust=1625997049,14409 Vanowen St,0,Van Nuys,CA,91405,52313205,14409+Vanowen+St,+Van+Nuys,+CA
875,https://www.petfinder.com/dog/toretto-52313203/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Large,0,TORETTO,2021-07-11T09:40:42+0000,346.9483,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313203/1/?bust=1625997049,14409 Vanowen St,0,Van Nuys,CA,91405,52313203,14409+Vanowen+St,+Van+Nuys,+CA
876,https://www.petfinder.com/dog/montana-52313200/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,MONTANA,2021-07-11T09:40:42+0000,346.9483,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313200/1/?bust=1625997049,14409 Vanowen St,0,Van Nuys,CA,91405,52313200,14409+Vanowen+St,+Van+Nuys,+CA
877,https://www.petfinder.com/dog/max-52313204/ca/van-nuys/city-of-los-angeles-east-valley-animal-shelter-ca767/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Large,0,MAX,2021-07-11T09:40:42+0000,346.9483,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313204/1/?bust=1625997050,14409 Vanowen St,0,Van Nuys,CA,91405,52313204,14409+Vanowen+St,+Van+Nuys,+CA
878,https://www.petfinder.com/dog/simba-52313194/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Medium,0,Simba,2021-07-11T09:36:49+0000,76.0001,Border Collie,Labrador Retriever,True,False,0,0,0,True,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313194/4/?bust=1625996146,14841 Mono Way,0,Sonora,CA,95370,52313194,14841+Mono+Way,+Sonora,+CA
879,https://www.petfinder.com/dog/sugar-52313192/ca/oakland/oakland-animal-services-ca714/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Medium,0,Sugar,2021-07-11T09:31:16+0000,68.2369,German Shepherd Dog,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313192/1/?bust=1626053749,1101 29th Ave,0,Oakland,CA,94601,52313192,1101+29th+Ave,+Oakland,+CA
880,https://www.petfinder.com/dog/sadie-52313191/ca/sonora/friends-of-the-animal-community-ca249/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,0,Sadie,2021-07-11T09:30:28+0000,76.0001,Labrador Retriever,Border Collie,True,False,0,0,0,False,False,True,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313191/1/?bust=1625995745,14841 Mono Way,0,Sonora,CA,95370,52313191,14841+Mono+Way,+Sonora,+CA
881,https://www.petfinder.com/dog/jan-52313047/ca/van-nuys/pups-without-borders-ca2836/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Small,Short,Jan,2021-07-11T08:16:30+0000,346.0835,Pug,Terrier,True,False,Bicolor,0,0,True,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313047/1/?bust=1625991065,0,0,Van Nuys,CA,91405,52313047,0,+Van+Nuys,+CA
882,https://www.petfinder.com/dog/goldie-52313075/ca/san-pablo/jellys-place-ca2517/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Small,0,Goldie,2021-07-11T08:15:53+0000,62.2565,Chihuahua,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313075/1/?bust=1625994728,2905 San Pablo Dam Rd,0,San Pablo,CA,94803,52313075,2905+San+Pablo+Dam+Rd,+San+Pablo,+CA
883,https://www.petfinder.com/dog/carmello-52313074/ca/san-pablo/jellys-place-ca2517/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Small,0,carmello,2021-07-11T08:15:52+0000,62.2565,Chihuahua,Dachshund,True,False,0,0,0,False,False,False,0,0,0,0,2905 San Pablo Dam Rd,0,San Pablo,CA,94803,52313074,2905+San+Pablo+Dam+Rd,+San+Pablo,+CA
884,https://www.petfinder.com/dog/landon-james-52313073/ca/san-pablo/jellys-place-ca2517/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Small,0,landon james,2021-07-11T08:15:52+0000,62.2565,Dachshund,Chihuahua,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313073/1/?bust=1625994728,2905 San Pablo Dam Rd,0,San Pablo,CA,94803,52313073,2905+San+Pablo+Dam+Rd,+San+Pablo,+CA
885,https://www.petfinder.com/dog/marcia-52313039/ca/van-nuys/pups-without-borders-ca2836/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Small,Short,Marcia,2021-07-11T08:08:56+0000,346.0835,Pug,Terrier,True,False,Bicolor,0,0,True,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313039/2/?bust=1625990651,0,0,Van Nuys,CA,91405,52313039,0,+Van+Nuys,+CA
886,https://www.petfinder.com/dog/pooh-bear-52313027/ca/redwood-city/pound-puppy-rescue-ca781/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Male,Extra Large,Long,Pooh Bear,2021-07-11T07:45:38+0000,86.6241,Great Pyrenees,0,True,False,White / Cream,0,0,False,False,True,0,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313027/4/?bust=1625989036,0,0,Redwood City,CA,94061,52313027,0,+Redwood+City,+CA
887,https://www.petfinder.com/dog/a499145-52313029/ca/pasadena/pasadena-humane-ca15/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Large,0,A499145,2021-07-11T07:40:21+0000,358.5787,Labrador Retriever,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52313029/1/?bust=1625989832,0,0,Pasadena,CA,91105,52313029,0,+Pasadena,+CA
888,https://www.petfinder.com/dog/manita-52312892/ca/los-angeles/city-of-los-angeles-south-la-animal-shelter-ca766/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,MANITA,2021-07-11T06:40:26+0000,363.3611,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312892/1/?bust=1625986230,1850 W. 60th St.,0,Los Angeles,CA,90047,52312892,1850+W.+60th+St.,+Los+Angeles,+CA
889,https://www.petfinder.com/dog/poca-52312883/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Large,0,POCA,2021-07-11T06:40:23+0000,387.7989,German Shepherd Dog,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312883/1/?bust=1625986231,655 N. Mojave,0,Las Vegas,NV,89101,52312883,655+N.+Mojave,+Las+Vegas,+NV
890,https://www.petfinder.com/dog/charlie-52312891/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Large,0,CHARLIE,2021-07-11T06:40:23+0000,387.7989,German Shepherd Dog,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312891/1/?bust=1625986232,655 N. Mojave,0,Las Vegas,NV,89101,52312891,655+N.+Mojave,+Las+Vegas,+NV
891,https://www.petfinder.com/dog/tigress-52312886/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,0,TIGRESS,2021-07-11T06:40:23+0000,387.7989,Pit Bull Terrier,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312886/1/?bust=1625986232,655 N. Mojave,0,Las Vegas,NV,89101,52312886,655+N.+Mojave,+Las+Vegas,+NV
892,https://www.petfinder.com/dog/phil-52312885/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Large,0,PHIL,2021-07-11T06:40:23+0000,387.7989,Pit Bull Terrier,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312885/1/?bust=1625986232,655 N. Mojave,0,Las Vegas,NV,89101,52312885,655+N.+Mojave,+Las+Vegas,+NV
893,https://www.petfinder.com/dog/skip-52312881/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Small,0,SKIP,2021-07-11T06:40:23+0000,387.7989,Chihuahua,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312881/1/?bust=1625986230,655 N. Mojave,0,Las Vegas,NV,89101,52312881,655+N.+Mojave,+Las+Vegas,+NV
894,https://www.petfinder.com/dog/badger-52312884/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Medium,0,BADGER,2021-07-11T06:40:23+0000,387.7989,Bull Terrier,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312884/1/?bust=1625986230,655 N. Mojave,0,Las Vegas,NV,89101,52312884,655+N.+Mojave,+Las+Vegas,+NV
895,https://www.petfinder.com/dog/presley-52312882/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Senior,Male,Small,0,PRESLEY,2021-07-11T06:40:23+0000,387.7989,Chihuahua,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312882/1/?bust=1625986231,655 N. Mojave,0,Las Vegas,NV,89101,52312882,655+N.+Mojave,+Las+Vegas,+NV
896,https://www.petfinder.com/dog/a1176540-52312889/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Large,0,A1176540,2021-07-11T06:40:23+0000,387.7989,Labrador Retriever,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312889/1/?bust=1625986231,655 N. Mojave,0,Las Vegas,NV,89101,52312889,655+N.+Mojave,+Las+Vegas,+NV
897,https://www.petfinder.com/dog/nala-52312890/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Small,0,NALA,2021-07-11T06:40:23+0000,387.7989,Pomeranian,Mixed Breed,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312890/1/?bust=1625986232,655 N. Mojave,0,Las Vegas,NV,89101,52312890,655+N.+Mojave,+Las+Vegas,+NV
898,https://www.petfinder.com/dog/bobo-52312878/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Senior,Male,Small,0,BOBO,2021-07-11T06:40:22+0000,387.7989,Chihuahua,0,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312878/1/?bust=1625986230,655 N. Mojave,0,Las Vegas,NV,89101,52312878,655+N.+Mojave,+Las+Vegas,+NV
899,https://www.petfinder.com/dog/jasper-52312876/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Small,0,JASPER,2021-07-11T06:40:22+0000,387.7989,Maltese,Mixed Breed,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52312876/1/?bust=1625986231,655 N. Mojave,0,Las Vegas,NV,89101,52312876,655+N.+Mojave,+Las+Vegas,+NV
900,https://www.petfinder.com/dog/archie-52319200/ca/atwater/last-hope-cat-kingdom-ca840/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Senior,Male,Medium,Medium,Archie,2021-07-12T02:21:05+0000,494.7029,Husky,0,True,False,Black,White / Cream,0,True,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319200/1/?bust=1626055401,6660 Bailey Road,0,Atwater,CA,95301,52319200,6660+Bailey+Road,+Atwater,+CA
901,https://www.petfinder.com/dog/sam-52319334/wa/vancouver/gulf-coast-stars-tx1709/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Baby,Female,Medium,Short,Sam,2021-07-12T02:10:36+0000,347.2138,Beagle,Labrador Retriever,True,False,White / Cream,Yellow / Tan / Blond / Fawn,0,True,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319334/1/?bust=1626055911,0,0,Vancouver,WA,98686,52319334,0,+Vancouver,+WA
902,https://www.petfinder.com/dog/honey-52319278/ca/stockton/finding-a-best-friend-rescue-ca2599/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Medium,Short,Honey,2021-07-12T02:00:25+0000,469.1666,Pit Bull Terrier,0,True,False,Bicolor,0,0,True,False,True,0,0,False,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319278/1/?bust=1626054838,0,0,Stockton,CA,95209,52319278,0,+Stockton,+CA
903,https://www.petfinder.com/dog/yoshi-52319254/ca/sacramento/sugar-mommas-rescue-ca2692/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Small,Short,Yoshi,2021-07-12T01:48:33+0000,439.1025,Terrier,0,False,False,White / Cream,0,0,False,False,True,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319254/2/?bust=1626054293,0,0,Sacramento ,CA,95838,52319254,0,+Sacramento+,+CA
904,https://www.petfinder.com/dog/trouble-52319210/ca/sacramento/sugar-mommas-rescue-ca2692/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Small,Short,Trouble,2021-07-12T01:42:23+0000,439.1025,Miniature Pinscher,Mixed Breed,True,False,Bicolor,Black,0,False,False,True,True,True,True,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319210/1/?bust=1626053968,0,0,Sacramento ,CA,95838,52319210,0,+Sacramento+,+CA
905,https://www.petfinder.com/dog/a623959-52319245/ca/sacramento/city-of-sacramento-animal-care-services-ca237/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Small,0,A623959,2021-07-12T01:42:21+0000,444.8787,Chihuahua,Mixed Breed,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319245/1/?bust=1626054746,2127 Front Street,0,Sacramento,CA,95818,52319245,2127+Front+Street,+Sacramento,+CA
906,https://www.petfinder.com/dog/a623960-52319246/ca/sacramento/city-of-sacramento-animal-care-services-ca237/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Small,0,A623960,2021-07-12T01:42:21+0000,444.8787,Chihuahua,Mixed Breed,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319246/1/?bust=1626054746,2127 Front Street,0,Sacramento,CA,95818,52319246,2127+Front+Street,+Sacramento,+CA
907,https://www.petfinder.com/dog/cleopatra-52319189/ca/sacramento/sugar-mommas-rescue-ca2692/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Female,Small,Short,Cleopatra,2021-07-12T01:36:29+0000,439.1025,Chihuahua,0,False,False,White / Cream,0,0,False,False,True,False,True,False,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319189/3/?bust=1626053580,0,0,Sacramento ,CA,95838,52319189,0,+Sacramento+,+CA
908,https://www.petfinder.com/dog/kermit-52319136/ca/sacramento/sugar-mommas-rescue-ca2692/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Small,Short,Kermit,2021-07-12T01:31:11+0000,439.1025,Chihuahua,0,False,False,Apricot / Beige,0,0,True,False,True,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319136/3/?bust=1626052897,0,0,Sacramento ,CA,95838,52319136,0,+Sacramento+,+CA
909,https://www.petfinder.com/dog/cindy-lou-52319144/wa/redmond/seattle-purebred-dog-rescue-wa66/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Large,Short,Cindy Lou,2021-07-12T01:30:56+0000,399.952,Rottweiler,0,False,False,Black,Brown / Chocolate,0,True,False,False,0,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319144/1/?bust=1626053126,0,0,Redmond,WA,98073,52319144,0,+Redmond,+WA
910,https://www.petfinder.com/dog/mundo-52319086/or/eugene/greenhill-humane-society-spca-or03/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Small,0,Mundo,2021-07-12T01:06:28+0000,350.6734,Chihuahua,Pug,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319086/1/?bust=1626052595,88530 Green Hill Rd.,0,Eugene,OR,97402,52319086,88530+Green+Hill+Rd.,+Eugene,+OR
911,https://www.petfinder.com/dog/missy-ann-52319085/or/eugene/greenhill-humane-society-spca-or03/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Large,0,Missy Ann,2021-07-12T01:06:28+0000,350.6734,Mixed Breed,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52319085/1/?bust=1626052597,88530 Green Hill Rd.,0,Eugene,OR,97402,52319085,88530+Green+Hill+Rd.,+Eugene,+OR
912,https://www.petfinder.com/dog/moose-52319069/wa/benton-city/the-pit-bull-pen-wa642/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Medium,0,Moose,2021-07-12T01:05:07+0000,241.8606,Pit Bull Terrier,0,False,False,Brindle,White / Cream,0,False,False,True,0,0,0,0,22206 E Kennedy Rd,0,Benton City,WA,99320,52319069,22206+E+Kennedy+Rd,+Benton+City,+WA
913,https://www.petfinder.com/dog/tiny-52318987/ca/sacramento/sacramento-county-animal-care-and-regulation-ca348/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Senior,Male,Large,0,TINY,2021-07-12T00:42:20+0000,440.1894,Pit Bull Terrier,0,False,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318987/1/?bust=1626051149,3839 Bradshaw Road,0,Sacramento,CA,95827,52318987,3839+Bradshaw+Road,+Sacramento,+CA
914,https://www.petfinder.com/dog/rocky-52318967/ca/sacramento/city-of-sacramento-animal-care-services-ca237/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Male,Medium,0,ROCKY,2021-07-12T00:42:12+0000,444.8787,Pit Bull Terrier,Mixed Breed,True,False,0,0,0,False,False,False,0,0,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318967/1/?bust=1626051149,2127 Front Street,0,Sacramento,CA,95818,52318967,2127+Front+Street,+Sacramento,+CA
915,https://www.petfinder.com/dog/sinatra-52318875/wa/seattle/dog-gone-seattle-wa650/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Young,Male,Large,0,Sinatra,2021-07-12T00:21:14+0000,404.5695,Husky,Cattle Dog,True,False,0,0,0,True,False,True,True,True,0,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/52318875/1/?bust=1626050088,0,0,Seattle,WA,98165,52318875,0,+Seattle,+WA
916,https://www.petfinder.com/dog/scarlette-52318681/wa/benton-city/the-pit-bull-pen-wa642/?referrer_id=0ce78444-a227-4105-bd6e-54a75777fb7a,Dog,Dog,Adult,Female,Large,0,Scarlette,2021-07-12T00:05:12+0000,241.8606,Pit Bull Terrier,0,False,False,Brown / Chocolate,0,0,False,False,True,0,0,0,0,22206 E Kennedy Rd,0,Benton City,WA,99320,52318681,22206+E+Kennedy+Rd,+Benton+City,+WA
